"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20516";"JOÃO PESSOA";"20516";"JOÃO PESSOA";"76";"13";"Vereador";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"150000117477";"PARTIDO ISOLADO";"PSB";"N";"1195";"234"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20877";"MATARACA";"20877";"MATARACA";"7";"13";"Vereador";"Partido isolado";"43";"PV";"Partido Verde";"150000107527";"PARTIDO ISOLADO";"PV";"N";"39";"8"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21750";"SANTA RITA";"21750";"SANTA RITA";"2";"13";"Vereador";"Partido isolado";"45";"PSDB";"Partido da Social Democracia Brasileira";"150000116375";"PARTIDO ISOLADO";"PSDB";"N";"4846";"99"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19704";"COXIXOLA";"19704";"COXIXOLA";"58";"13";"Vereador";"Partido isolado";"65";"PC do B";"Partido Comunista do Brasil";"150000150231";"PARTIDO ISOLADO";"PC do B";"N";"600";"30"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20532";"JUAREZ TÁVORA";"20532";"JUAREZ TÁVORA";"9";"13";"Vereador";"Partido isolado";"65";"PC do B";"Partido Comunista do Brasil";"150000077094";"PARTIDO ISOLADO";"PC do B";"N";"420";"7"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19054";"ALAGOA GRANDE";"19054";"ALAGOA GRANDE";"9";"13";"Vereador";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"150000089161";"PARTIDO ISOLADO";"PROS";"N";"788";"23"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21750";"SANTA RITA";"21750";"SANTA RITA";"3";"13";"Vereador";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"150000090081";"PARTIDO ISOLADO";"PROS";"N";"1385";"22"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22039";"SÃO SEBASTIÃO DE LAGOA DE ROÇA";"22039";"SÃO SEBASTIÃO DE LAGOA DE ROÇA";"19";"13";"Vereador";"Partido isolado";"18";"REDE";"Rede Sustentabilidade";"150000106696";"PARTIDO ISOLADO";"REDE";"N";"1094";"71"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19216";"AREIA";"19216";"AREIA";"11";"13";"Vereador";"Partido isolado";"45";"PSDB";"Partido da Social Democracia Brasileira";"150000115006";"PARTIDO ISOLADO";"PSDB";"N";"1350";"213"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19828";"RIACHO DE SANTO ANTÔNIO";"19828";"RIACHO DE SANTO ANTÔNIO";"62";"13";"Vereador";"Partido isolado";"65";"PC do B";"Partido Comunista do Brasil";"150000068567";"PARTIDO ISOLADO";"PC do B";"N";"835";"29"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20451";"ITATUBA";"20451";"ITATUBA";"8";"13";"Vereador";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"150000130517";"PARTIDO ISOLADO";"MDB";"N";"642";"25"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19690";"CACIMBA DE AREIA";"19690";"CACIMBA DE AREIA";"65";"13";"Vereador";"Partido isolado";"22";"PL";"Partido Liberal";"150000069775";"PARTIDO ISOLADO";"PL";"N";"698";"47"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19038";"AGUIAR";"19038";"AGUIAR";"66";"13";"Vereador";"Partido isolado";"25";"DEM";"Democratas";"150000075171";"PARTIDO ISOLADO";"DEM";"N";"933";"63"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21695";"SANTA LUZIA";"21695";"SANTA LUZIA";"26";"13";"Vereador";"Partido isolado";"25";"DEM";"Democratas";"150000112892";"PARTIDO ISOLADO";"DEM";"N";"3738";"204"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21199";"PAULISTA";"21199";"PAULISTA";"69";"13";"Vereador";"Partido isolado";"25";"DEM";"Democratas";"150000084979";"PARTIDO ISOLADO";"DEM";"N";"1924";"54"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20397";"ITABAIANA";"20397";"ITABAIANA";"6";"13";"Vereador";"Partido isolado";"43";"PV";"Partido Verde";"150000154331";"PARTIDO ISOLADO";"PV";"N";"233";"2"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20613";"JURU";"20613";"JURU";"74";"13";"Vereador";"Partido isolado";"55";"PSD";"Partido Social Democrático";"150000146808";"PARTIDO ISOLADO";"PSD";"N";"17";"10"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20532";"JUAREZ TÁVORA";"20532";"JUAREZ TÁVORA";"9";"13";"Vereador";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"150000074065";"PARTIDO ISOLADO";"PROS";"N";"113";"2"
