"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"75094";"CLEVELÂNDIA";"75094";"CLEVELÂNDIA";"47";"13";"Vereador";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"160000097629";"PARTIDO ISOLADO";"PDT";"N";"885";"28"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"79235";"TIBAGI";"79235";"TIBAGI";"17";"13";"Vereador";"Partido isolado";"13";"PT";"Partido dos Trabalhadores";"160000137284";"PARTIDO ISOLADO";"PT";"N";"782";"26"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"76678";"LONDRINA";"76678";"LONDRINA";"146";"13";"Vereador";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"160000112830";"PARTIDO ISOLADO";"PTB";"N";"4264";"55"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"78859";"SÃO JOSÉ DOS PINHAIS";"78859";"SÃO JOSÉ DOS PINHAIS";"8";"13";"Vereador";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"160000096905";"PARTIDO ISOLADO";"PTB";"N";"3367";"74"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74250";"APUCARANA";"74250";"APUCARANA";"28";"13";"Vereador";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"160000058683";"PARTIDO ISOLADO";"MDB";"N";"4711";"99"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"75639";"FOZ DO IGUAÇU";"75639";"FOZ DO IGUAÇU";"147";"13";"Vereador";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"160000117265";"PARTIDO ISOLADO";"MDB";"N";"4457";"91"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"77119";"MUNHOZ DE MELO";"77119";"MUNHOZ DE MELO";"150";"13";"Vereador";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"160000074449";"PARTIDO ISOLADO";"MDB";"N";"929";"48"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74616";"BOM SUCESSO";"74616";"BOM SUCESSO";"70";"13";"Vereador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"160000093442";"PARTIDO ISOLADO";"PSL";"N";"245";"4"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"78735";"SÃO JOÃO DO CAIUÁ";"78735";"SÃO JOÃO DO CAIUÁ";"87";"13";"Vereador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"160000059853";"PARTIDO ISOLADO";"PSL";"N";"405";"39"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"78859";"SÃO JOSÉ DOS PINHAIS";"78859";"SÃO JOSÉ DOS PINHAIS";"199";"13";"Vereador";"Partido isolado";"18";"REDE";"Rede Sustentabilidade";"160000106099";"PARTIDO ISOLADO";"REDE";"N";"1050";"157"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"75485";"MARQUINHO";"75485";"MARQUINHO";"134";"13";"Vereador";"Partido isolado";"19";"PODE";"Podemos";"160000073304";"PARTIDO ISOLADO";"PODE";"N";"866";"44"
