"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00639";"ALTO PARAÍSO";"00639";"ALTO PARAÍSO";"25";"13";"Vereador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"220000089529";"PARTIDO ISOLADO";"PSL";"N";"918";"13"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00710";"SÃO FELIPE D OESTE";"00710";"SÃO FELIPE D OESTE";"19";"13";"Vereador";"Partido isolado";"25";"DEM";"Democratas";"220000115627";"PARTIDO ISOLADO";"DEM";"N";"333";"4"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00566";"URUPÁ";"00566";"URUPÁ";"18";"13";"Vereador";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"220000076582";"PARTIDO ISOLADO";"PSB";"N";"408";"20"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00132";"VILHENA";"00132";"VILHENA";"4";"13";"Vereador";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"220000068634";"PARTIDO ISOLADO";"PSB";"N";"2606";"83"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00035";"PORTO VELHO";"00035";"PORTO VELHO";"21";"11";"Prefeito";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"220000130892";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"2792";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00655";"CORUMBIARA";"00655";"CORUMBIARA";"16";"11";"Prefeito";"Coligação";"11";"PP";"PROGRESSISTAS";"220000059257";"CORUMBIARA PARA TODOS ";"PV / PP / PTB";"N";"706";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00035";"PORTO VELHO";"00035";"PORTO VELHO";"20";"11";"Prefeito";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"220000055655";"PARTIDO ISOLADO";"PSTU";"N";"85";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00604";"MINISTRO ANDREAZZA";"00604";"MINISTRO ANDREAZZA";"11";"11";"Prefeito";"Partido isolado";"19";"PODE";"Podemos";"220000137926";"PARTIDO ISOLADO";"PODE";"N";"1591";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00663";"MONTE NEGRO";"00663";"MONTE NEGRO";"25";"11";"Prefeito";"Coligação";"43";"PV";"Partido Verde";"220000146738";"É PRECISO RENOVAR PARA RECONSTRUIR";"PSB / PV";"N";"416";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00728";"PRIMAVERA DE RONDÔNIA";"00728";"PRIMAVERA DE RONDÔNIA";"9";"11";"Prefeito";"Partido isolado";"55";"PSD";"Partido Social Democrático";"220000106885";"PARTIDO ISOLADO";"PSD";"N";"835";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00035";"PORTO VELHO";"00035";"PORTO VELHO";"6";"11";"Prefeito";"Coligação";"70";"AVANTE";"AVANTE";"220000151147";"DO POVO PARA O POVO";"PATRIOTA / AVANTE";"N";"5548";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00116";"PIMENTA BUENO";"00116";"PIMENTA BUENO";"9";"13";"Vereador";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"220000091884";"PARTIDO ISOLADO";"PDT";"N";"1414";"65"
